0,APP63_06
400.0,18.2574
402.0,18.148725
404.0,18.0504
406.0,17.93433214285714
408.0,17.850423214285712
410.0,17.7735375
412.0,17.678539285714287
414.0,17.616808928571427
416.0,17.542510714285715
418.0,17.512939285714285
420.0,17.480780357142855
422.0,17.55803571428571
424.0,17.537335714285714
426.0,17.547685714285713
428.0,17.5510125
430.0,17.56542857142857
432.0,17.607567857142854
434.0,17.662275
436.0,17.7192
438.0,17.807544642857142
440.0,17.868535714285713
442.0,17.954292857142857
444.0,18.059271428571428
446.0,18.17866607142857
448.0,18.254073214285714
450.0,18.413758928571426
452.0,18.515410714285714
454.0,18.64404642857143
456.0,18.775602321428572
458.0,18.929780357142853
460.0,19.07024464285714
462.0,19.2018375
464.0,19.348585714285715
466.0,19.50975
468.0,19.665739285714288
470.0,19.817662499999997
472.0,19.97476071428571
474.0,20.158473214285713
476.0,20.33553214285714
478.0,20.508525
480.0,20.68558392857143
482.0,20.87705892857143
484.0,21.045246428571424
486.0,21.235982142857143
488.0,21.41821607142857
490.0,21.601558928571425
492.0,21.794512499999996
494.0,21.984139285714285
496.0,22.183376785714287
498.0,22.3741125
500.0,22.571132142857145
502.0,22.78663392857143
504.0,22.993633928571427
506.0,23.2021125
508.0,23.41317857142857
510.0,23.628310714285714
512.0,23.835680357142856
514.0,24.079275
516.0,24.304017857142856
518.0,24.527282142857143
520.0,24.753133928571426
522.0,24.960503571428568
524.0,25.181180357142857
526.0,25.385962499999998
528.0,25.595180357142855
530.0,25.774050535714284
532.0,25.972585714285714
534.0,26.166648214285715
536.0,26.36181964285714
538.0,26.541835714285714
540.0,26.70854464285714
542.0,26.904085714285713
544.0,27.07966607142857
546.0,27.273358928571426
548.0,27.44450357142857
550.0,27.614169642857142
552.0,27.777182142857143
554.0,27.95682857142857
556.0,28.13019107142857
558.0,28.281005357142856
560.0,28.468783928571426
562.0,28.60111607142857
564.0,28.719401785714286
566.0,28.827337499999995
568.0,28.913464285714284
570.0,28.979630357142856
572.0,29.050971428571426
574.0,29.0912625
576.0,29.11085357142857
578.0,29.144860714285713
580.0,29.15040535714286
582.0,29.127857142857142
584.0,29.102351785714283
586.0,29.050232142857144
588.0,28.99219821428571
590.0,28.90644107142857
592.0,28.819575
594.0,28.698701785714285
596.0,28.60111607142857
598.0,28.488005357142853
600.0,28.35271607142857
602.0,28.229255357142854
604.0,28.07844107142857
606.0,27.936498214285713
608.0,27.789380357142853
610.0,27.636348214285714
612.0,27.480358928571427
614.0,27.337307142857142
616.0,27.186862499999997
618.0,27.032721428571428
620.0,26.886342857142857
622.0,26.72809875
624.0,26.575842857142856
626.0,26.446098214285715
628.0,26.28419464285714
630.0,26.13522857142857
632.0,25.9448625
634.0,25.77815357142857
636.0,25.585939285714286
638.0,25.36156607142857
640.0,25.157523214285714
642.0,24.89988214285714
644.0,24.65259107142857
646.0,24.404560714285715
648.0,24.1232625
650.0,23.87745
652.0,23.59430357142857
654.0,23.324464285714285
656.0,23.056842857142854
658.0,22.787742857142856
660.0,22.528992857142857
662.0,22.248064285714282
664.0,21.980405892857142
666.0,21.713930357142857
668.0,21.44815714285714
670.0,21.18275357142857
672.0,20.925112499999997
674.0,20.667841071428573
676.0,20.414635714285712
678.0,20.152558928571427
680.0,19.914508928571426
682.0,19.66869642857143
684.0,19.440996428571427
686.0,19.158589285714285
688.0,18.937173214285714
690.0,18.70466785714286
692.0,18.492123214285712
694.0,18.280317857142855
696.0,18.060380357142858
698.0,17.852271428571427
700.0,17.641944642857144
702.0,17.44122857142857
704.0,17.24199107142857
706.0,17.049776785714286
708.0,16.859780357142856
710.0,16.671632142857142
712.0,16.482005357142857
714.0,16.308642857142857
716.0,16.120124999999998
718.0,15.947871428571426
720.0,15.785598214285713
722.0,15.613344642857141
724.0,15.436285714285715
726.0,15.277339285714286
728.0,15.110999999999999
730.0,14.948726785714285
732.0,14.800869642857142
734.0,14.645989285714286
736.0,14.488151785714285
738.0,14.335119642857142
740.0,14.176912499999998
742.0,14.019444642857142
744.0,13.87565357142857
746.0,13.720403571428571
748.0,13.579939285714284
750.0,13.432451785714285
752.0,13.289399999999999
754.0,13.136367857142856
756.0,13.001817857142857
758.0,12.858026785714285
760.0,12.712017857142856
762.0,12.571183928571427
764.0,12.42665357142857
766.0,12.299866071428571
768.0,12.156444642857142
770.0,12.039267857142857
772.0,11.916546428571428
774.0,11.790128571428571
776.0,11.680344642857142
778.0,11.552817857142855
780.0,11.433423214285712
782.0,11.309592857142857
784.0,11.203874999999998
786.0,11.087067857142856
788.0,10.975805357142857
790.0,10.856410714285714
792.0,10.745148214285713
794.0,10.627601785714285
796.0,10.518926785714285
798.0,10.404707142857143
800.0,10.296032142857143
